Order_ID,Order_Date,Ship_Date,Ship_Mode,Country,City,State,Postal_Code,Region
CA-2013-142545,2013-10-29,2013-11-04,Standard Class,United States,Belleville,New Jersey,7109,East
CA-2013-142545,2013-10-29,2013-11-04,Standard Class,United States,Belleville,New Jersey,7109,East
CA-2013-142545,2013-10-29,2013-11-04,Standard Class,United States,Belleville,New Jersey,7109,East
CA-2013-142545,2013-10-29,2013-11-04,Standard Class,United States,Belleville,New Jersey,7109,East
US-2014-152380,2014-11-20,2014-11-24,Standard Class,United States,Chicago,Illinois,60623,Central
CA-2012-144253,2012-05-04,2012-05-09,Second Class,United States,New York City,New York,10024,East
CA-2011-130960,2011-12-30,2012-01-04,Standard Class,United States,Taylor,Michigan,48180,Central
CA-2011-111003,2011-06-01,2011-06-06,Standard Class,United States,Lakewood,New Jersey,8701,East
CA-2011-111003,2011-06-01,2011-06-06,Standard Class,United States,Lakewood,New Jersey,8701,East
CA-2014-126774,2014-04-16,2014-04-18,First Class,United States,Arlington,Virginia,22204,South
CA-2013-142902,2013-09-13,2013-09-15,Second Class,United States,Arvada,Colorado,80004,West
CA-2013-142902,2013-09-13,2013-09-15,Second Class,United States,Arvada,Colorado,80004,West
CA-2013-142902,2013-09-13,2013-09-15,Second Class,United States,Arvada,Colorado,80004,West
CA-2013-142902,2013-09-13,2013-09-15,Second Class,United States,Arvada,Colorado,80004,West
CA-2011-120887,2011-09-27,2011-10-03,Standard Class,United States,Hackensack,New Jersey,7601,East
CA-2011-167850,2011-08-09,2011-08-16,Standard Class,United States,Saint Petersburg,Florida,33710,South
CA-2011-167850,2011-08-09,2011-08-16,Standard Class,United States,Saint Petersburg,Florida,33710,South
CA-2011-164259,2011-12-28,2011-12-30,First Class,United States,Philadelphia,Pennsylvania,19143,East
CA-2011-164973,2011-11-04,2011-11-09,Standard Class,United States,New York City,New York,10024,East
CA-2011-164973,2011-11-04,2011-11-09,Standard Class,United States,New York City,New York,10024,East
CA-2011-164973,2011-11-04,2011-11-09,Standard Class,United States,New York City,New York,10024,East
CA-2011-164973,2011-11-04,2011-11-09,Standard Class,United States,New York City,New York,10024,East
CA-2011-164973,2011-11-04,2011-11-09,Standard Class,United States,New York City,New York,10024,East
CA-2011-156601,2011-09-19,2011-09-24,Standard Class,United States,Long Beach,California,90805,West
CA-2013-162138,2013-04-24,2013-04-28,Standard Class,United States,Hesperia,California,92345,West
CA-2013-162138,2013-04-24,2013-04-28,Standard Class,United States,Hesperia,California,92345,West
CA-2014-153339,2014-11-04,2014-11-06,Second Class,United States,Murfreesboro,Tennessee,37130,South
US-2013-141544,2013-08-31,2013-09-02,First Class,United States,Philadelphia,Pennsylvania,19143,East
US-2013-141544,2013-08-31,2013-09-02,First Class,United States,Philadelphia,Pennsylvania,19143,East
US-2013-141544,2013-08-31,2013-09-02,First Class,United States,Philadelphia,Pennsylvania,19143,East
US-2013-141544,2013-08-31,2013-09-02,First Class,United States,Philadelphia,Pennsylvania,19143,East
US-2013-141544,2013-08-31,2013-09-02,First Class,United States,Philadelphia,Pennsylvania,19143,East
US-2013-150147,2013-04-26,2013-04-30,Second Class,United States,Philadelphia,Pennsylvania,19134,East
US-2013-150147,2013-04-26,2013-04-30,Second Class,United States,Philadelphia,Pennsylvania,19134,East
US-2013-150147,2013-04-26,2013-04-30,Second Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2012-137946,2012-09-01,2012-09-04,Second Class,United States,Los Angeles,California,90045,West
CA-2012-137946,2012-09-01,2012-09-04,Second Class,United States,Los Angeles,California,90045,West
CA-2012-137946,2012-09-01,2012-09-04,Second Class,United States,Los Angeles,California,90045,West
CA-2011-129924,2011-07-12,2011-07-17,Standard Class,United States,San Francisco,California,94122,West
CA-2011-129924,2011-07-12,2011-07-17,Standard Class,United States,San Francisco,California,94122,West
CA-2012-128167,2012-06-22,2012-06-26,Second Class,United States,Layton,Utah,84041,West
CA-2011-122336,2011-04-13,2011-04-17,Second Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-122336,2011-04-13,2011-04-17,Second Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-122336,2011-04-13,2011-04-17,Second Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-122336,2011-04-13,2011-04-17,Second Class,United States,Philadelphia,Pennsylvania,19140,East
US-2012-120712,2012-12-20,2012-12-24,Standard Class,United States,Austin,Texas,78745,Central
CA-2014-169901,2014-06-16,2014-06-20,Standard Class,United States,San Francisco,California,94122,West
CA-2014-134306,2014-07-09,2014-07-13,Standard Class,United States,Lowell,Massachusetts,1852,East
CA-2014-134306,2014-07-09,2014-07-13,Standard Class,United States,Lowell,Massachusetts,1852,East
CA-2014-134306,2014-07-09,2014-07-13,Standard Class,United States,Lowell,Massachusetts,1852,East
CA-2013-129714,2013-09-02,2013-09-04,First Class,United States,New York City,New York,10009,East
CA-2013-129714,2013-09-02,2013-09-04,First Class,United States,New York City,New York,10009,East
CA-2013-129714,2013-09-02,2013-09-04,First Class,United States,New York City,New York,10009,East
CA-2013-129714,2013-09-02,2013-09-04,First Class,United States,New York City,New York,10009,East
CA-2013-129714,2013-09-02,2013-09-04,First Class,United States,New York City,New York,10009,East
CA-2013-138520,2013-04-09,2013-04-14,Standard Class,United States,New York City,New York,10035,East
CA-2013-138520,2013-04-09,2013-04-14,Standard Class,United States,New York City,New York,10035,East
CA-2013-138520,2013-04-09,2013-04-14,Standard Class,United States,New York City,New York,10035,East
CA-2013-138520,2013-04-09,2013-04-14,Standard Class,United States,New York City,New York,10035,East
CA-2013-130001,2013-04-24,2013-04-29,Standard Class,United States,Charlotte,North Carolina,28205,South
CA-2014-155698,2014-03-09,2014-03-12,First Class,United States,Columbus,Georgia,31907,South
CA-2014-155698,2014-03-09,2014-03-12,First Class,United States,Columbus,Georgia,31907,South
CA-2014-144904,2014-09-26,2014-10-02,Standard Class,United States,New York City,New York,10009,East
CA-2014-144904,2014-09-26,2014-10-02,Standard Class,United States,New York City,New York,10009,East
CA-2014-144904,2014-09-26,2014-10-02,Standard Class,United States,New York City,New York,10009,East
CA-2014-144904,2014-09-26,2014-10-02,Standard Class,United States,New York City,New York,10009,East
CA-2011-123344,2011-09-24,2011-09-29,Standard Class,United States,San Francisco,California,94109,West
CA-2013-155516,2013-10-22,2013-10-22,Same Day,United States,Manchester,Connecticut,6040,East
CA-2013-155516,2013-10-22,2013-10-22,Same Day,United States,Manchester,Connecticut,6040,East
CA-2013-155516,2013-10-22,2013-10-22,Same Day,United States,Manchester,Connecticut,6040,East
CA-2013-155516,2013-10-22,2013-10-22,Same Day,United States,Manchester,Connecticut,6040,East
CA-2014-104745,2014-05-30,2014-06-05,Standard Class,United States,Harlingen,Texas,78550,Central
CA-2014-104745,2014-05-30,2014-06-05,Standard Class,United States,Harlingen,Texas,78550,Central
US-2011-119137,2011-07-23,2011-07-27,Standard Class,United States,Tucson,Arizona,85705,West
US-2011-119137,2011-07-23,2011-07-27,Standard Class,United States,Tucson,Arizona,85705,West
US-2011-119137,2011-07-23,2011-07-27,Standard Class,United States,Tucson,Arizona,85705,West
US-2011-119137,2011-07-23,2011-07-27,Standard Class,United States,Tucson,Arizona,85705,West
US-2013-134656,2013-09-29,2013-10-02,First Class,United States,Quincy,Illinois,62301,Central
US-2014-134481,2014-08-28,2014-09-02,Standard Class,United States,Franklin,Massachusetts,2038,East
CA-2012-130792,2012-04-28,2012-05-05,Standard Class,United States,Houston,Texas,77095,Central
CA-2012-130792,2012-04-28,2012-05-05,Standard Class,United States,Houston,Texas,77095,Central
CA-2012-130792,2012-04-28,2012-05-05,Standard Class,United States,Houston,Texas,77095,Central
CA-2013-134775,2013-10-29,2013-10-30,First Class,United States,San Francisco,California,94109,West
CA-2013-134775,2013-10-29,2013-10-30,First Class,United States,San Francisco,California,94109,West
CA-2012-125395,2012-06-26,2012-06-29,Second Class,United States,Taylor,Michigan,48180,Central
US-2012-168935,2012-11-27,2012-12-02,Standard Class,United States,Pembroke Pines,Florida,33024,South
US-2012-168935,2012-11-27,2012-12-02,Standard Class,United States,Pembroke Pines,Florida,33024,South
CA-2012-122756,2012-12-03,2012-12-07,Standard Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2012-122756,2012-12-03,2012-12-07,Standard Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-115973,2011-11-24,2011-11-26,First Class,United States,Cincinnati,Ohio,45231,East
CA-2014-101798,2014-12-12,2014-12-16,Standard Class,United States,New York City,New York,10009,East
CA-2014-101798,2014-12-12,2014-12-16,Standard Class,United States,New York City,New York,10009,East
US-2011-135972,2011-09-21,2011-09-23,Second Class,United States,Des Moines,Washington,98198,West
US-2011-135972,2011-09-21,2011-09-23,Second Class,United States,Des Moines,Washington,98198,West
US-2011-134971,2011-06-07,2011-06-10,Second Class,United States,Peoria,Illinois,61604,Central
CA-2014-102946,2014-07-01,2014-07-06,Standard Class,United States,Las Vegas,Nevada,89115,West
CA-2014-165603,2014-10-18,2014-10-20,Second Class,United States,Warwick,Rhode Island,2886,East
CA-2014-165603,2014-10-18,2014-10-20,Second Class,United States,Warwick,Rhode Island,2886,East
CA-2012-122259,2012-10-31,2012-11-04,Standard Class,United States,Jackson,Michigan,49201,Central
CA-2013-108987,2013-09-09,2013-09-11,Second Class,United States,Houston,Texas,77036,Central
CA-2013-108987,2013-09-09,2013-09-11,Second Class,United States,Houston,Texas,77036,Central
CA-2013-108987,2013-09-09,2013-09-11,Second Class,United States,Houston,Texas,77036,Central
CA-2013-108987,2013-09-09,2013-09-11,Second Class,United States,Houston,Texas,77036,Central
CA-2011-113166,2011-12-24,2011-12-26,First Class,United States,Miami,Florida,33180,South
CA-2011-155208,2011-04-16,2011-04-20,Standard Class,United States,Wilmington,North Carolina,28403,South
CA-2014-117933,2014-12-25,2014-12-30,Standard Class,United States,New York City,New York,10024,East
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,United States,San Francisco,California,94110,West
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,United States,San Francisco,California,94110,West
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,United States,San Francisco,California,94110,West
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,United States,San Francisco,California,94110,West
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,United States,San Francisco,California,94110,West
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,United States,San Francisco,California,94110,West
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,United States,San Francisco,California,94110,West
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,United States,San Francisco,California,94110,West
CA-2014-117457,2014-12-09,2014-12-13,Standard Class,United States,San Francisco,California,94110,West
CA-2014-142636,2014-11-04,2014-11-08,Standard Class,United States,Seattle,Washington,98105,West
CA-2014-142636,2014-11-04,2014-11-08,Standard Class,United States,Seattle,Washington,98105,West
CA-2014-122105,2014-06-25,2014-06-29,Standard Class,United States,Huntington Beach,California,92646,West
CA-2013-148796,2013-04-15,2013-04-19,Standard Class,United States,Los Angeles,California,90004,West
CA-2014-154816,2014-11-07,2014-11-11,Standard Class,United States,Richmond,Kentucky,40475,South
CA-2014-110478,2014-03-05,2014-03-10,Standard Class,United States,Los Angeles,California,90045,West
CA-2014-110478,2014-03-05,2014-03-10,Standard Class,United States,Los Angeles,California,90045,West
CA-2011-142048,2011-06-22,2011-06-25,First Class,United States,Louisville,Colorado,80027,West
CA-2014-125388,2014-10-20,2014-10-24,Standard Class,United States,Lawrence,Massachusetts,1841,East
CA-2014-125388,2014-10-20,2014-10-24,Standard Class,United States,Lawrence,Massachusetts,1841,East
CA-2014-155705,2014-08-22,2014-08-24,Second Class,United States,Jackson,Mississippi,39212,South
CA-2014-149160,2014-11-24,2014-11-27,Second Class,United States,Canton,Michigan,48187,Central
CA-2014-149160,2014-11-24,2014-11-27,Second Class,United States,Canton,Michigan,48187,Central
CA-2011-101476,2011-09-12,2011-09-13,First Class,United States,New Rochelle,New York,10801,East
CA-2014-152275,2014-10-02,2014-10-09,Standard Class,United States,San Antonio,Texas,78207,Central
US-2013-123750,2013-04-16,2013-04-22,Standard Class,United States,Gastonia,North Carolina,28052,South
US-2013-123750,2013-04-16,2013-04-22,Standard Class,United States,Gastonia,North Carolina,28052,South
US-2013-123750,2013-04-16,2013-04-22,Standard Class,United States,Gastonia,North Carolina,28052,South
US-2013-123750,2013-04-16,2013-04-22,Standard Class,United States,Gastonia,North Carolina,28052,South
CA-2013-127369,2013-06-07,2013-06-08,First Class,United States,Lowell,Massachusetts,1852,East
US-2011-150574,2011-12-19,2011-12-25,Standard Class,United States,Jacksonville,Florida,32216,South
US-2011-150574,2011-12-19,2011-12-25,Standard Class,United States,Jacksonville,Florida,32216,South
CA-2013-147375,2013-06-13,2013-06-15,Second Class,United States,Chicago,Illinois,60623,Central
CA-2013-147375,2013-06-13,2013-06-15,Second Class,United States,Chicago,Illinois,60623,Central
CA-2014-130043,2014-09-16,2014-09-20,Standard Class,United States,Houston,Texas,77070,Central
CA-2014-157252,2014-01-21,2014-01-24,Second Class,United States,New York City,New York,10024,East
CA-2013-115756,2013-09-06,2013-09-08,Second Class,United States,Detroit,Michigan,48227,Central
CA-2013-115756,2013-09-06,2013-09-08,Second Class,United States,Detroit,Michigan,48227,Central
CA-2013-115756,2013-09-06,2013-09-08,Second Class,United States,Detroit,Michigan,48227,Central
CA-2013-115756,2013-09-06,2013-09-08,Second Class,United States,Detroit,Michigan,48227,Central
CA-2013-115756,2013-09-06,2013-09-08,Second Class,United States,Detroit,Michigan,48227,Central
CA-2013-115756,2013-09-06,2013-09-08,Second Class,United States,Detroit,Michigan,48227,Central
CA-2014-154214,2014-03-21,2014-03-26,Second Class,United States,Columbus,Indiana,47201,Central
CA-2013-166674,2013-04-02,2013-04-04,Second Class,United States,Auburn,New York,13021,East
CA-2013-166674,2013-04-02,2013-04-04,Second Class,United States,Auburn,New York,13021,East
CA-2013-166674,2013-04-02,2013-04-04,Second Class,United States,Auburn,New York,13021,East
CA-2013-166674,2013-04-02,2013-04-04,Second Class,United States,Auburn,New York,13021,East
CA-2013-166674,2013-04-02,2013-04-04,Second Class,United States,Auburn,New York,13021,East
CA-2013-166674,2013-04-02,2013-04-04,Second Class,United States,Auburn,New York,13021,East
CA-2014-147277,2014-10-21,2014-10-25,Standard Class,United States,Akron,Ohio,44312,East
CA-2014-147277,2014-10-21,2014-10-25,Standard Class,United States,Akron,Ohio,44312,East
CA-2013-100153,2013-12-14,2013-12-18,Standard Class,United States,Norman,Oklahoma,73071,Central
US-2011-110674,2011-02-13,2011-02-19,Standard Class,United States,Concord,California,94521,West
US-2013-157945,2013-09-27,2013-10-02,Standard Class,United States,Decatur,Illinois,62521,Central
US-2013-157945,2013-09-27,2013-10-02,Standard Class,United States,Decatur,Illinois,62521,Central
CA-2012-109638,2012-12-15,2012-12-22,Standard Class,United States,Seattle,Washington,98115,West
CA-2012-109638,2012-12-15,2012-12-22,Standard Class,United States,Seattle,Washington,98115,West
